rec_movieId,title,genres
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
89492,Moneyball (2011),Drama
98491,Paperman (2012),Animation|Comedy|Romance
2060,BASEketball (1998),Comedy
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance
8906,Cannibal Holocaust (1980),Horror
2901,Phantasm (1979),Horror|Sci-Fi
185585,Pacific Rim: Uprising (2018),Action|Fantasy|Sci-Fi
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
5322,World Traveler (2001),Drama
113378,"Giver, The (2014)",Drama|Sci-Fi
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
7889,Pat Garrett and Billy the Kid (1973),Western
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
110127,Noah (2014),Adventure|Drama|IMAX
96110,"Campaign, The (2012)",Comedy
4284,Frankie and Johnny (1966),Comedy
48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
6592,"Secret Lives of Dentists, The (2002)",Drama
5802,"World of Henry Orient, The (1964)",Comedy
114028,Pride (2014),Comedy|Drama
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
1932,"Great Ziegfeld, The (1936)",Drama|Musical
8293,Used People (1992),Comedy|Drama
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
8410,Suddenly (1954),Crime|Drama|Film-Noir
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
2302,My Cousin Vinny (1992),Comedy
110771,"Other Woman, The (2014)",Comedy|Romance
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
4355,Youngblood (1986),Action|Drama
8239,Viridiana (1961),Comedy|Drama
39381,"Proposition, The (2005)",Crime|Drama|Western
4802,Operation Petticoat (1959),Action|Comedy|Romance|War
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance
127198,Dope (2015),Comedy|Drama
47465,Tideland (2005),Drama|Fantasy|Thriller
1552,Con Air (1997),Action|Adventure|Thriller
3843,Sleepaway Camp (1983),Horror
7584,Woman of the Year (1942),Comedy|Romance
7789,"11'09""01 - September 11 (2002)",Drama
6035,Pépé le Moko (1937),Crime|Drama|Romance
2548,"Rage: Carrie 2, The (1999)",Horror
1334,"Blob, The (1958)",Horror|Sci-Fi
4113,"Glass Menagerie, The (1987)",Drama
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
70451,Max Manus (2008),Action|Drama|War
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary
4323,"Horse Soldiers, The (1959)",Adventure|War|Western
1701,Deconstructing Harry (1997),Comedy|Drama
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
7137,"Cooler, The (2003)",Comedy|Drama|Romance
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
70361,12 Rounds (2009),Action|Thriller
5269,"Piano Teacher, The (La pianiste) (2001)",Drama
73266,Youth in Revolt (2009),Comedy|Drama|Romance
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
51884,"Namesake, The (2006)",Drama|Romance
6166,Dennis the Menace (1993),Comedy
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
7560,Fail-Safe (1964),Drama|Thriller|War
25752,"Freshman, The (1925)",Comedy
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
3325,"Next Best Thing, The (2000)",Comedy|Drama
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
4998,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
217,"Babysitter, The (1995)",Drama|Thriller
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
142536,Burnt (2015),Drama
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
5959,Narc (2002),Crime|Drama|Thriller
2328,Vampires (1998),Horror|Western
26303,Sisters (1973),Horror|Thriller
4718,American Pie 2 (2001),Comedy
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
167036,Sing (2016),Animation|Children|Comedy
183897,Isle of Dogs (2018),Animation|Comedy
3186,"Girl, Interrupted (1999)",Drama
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy
2481,My Name Is Joe (1998),Drama|Romance
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
27838,Mean Creek (2004),Drama|Thriller
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
3623,Mission: Impossible II (2000),Action|Adventure|Thriller
4259,"Luzhin Defence, The (2000)",Drama|Romance
1489,Cats Don't Dance (1997),Animation|Children|Musical
948,Giant (1956),Drama|Romance|Western
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
5573,Stealing Harvard (2002),Comedy|Crime
8167,Captain Blood (1935),Action|Adventure|Romance
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
4224,Exit Wounds (2001),Action|Thriller
5404,84 Charing Cross Road (1987),Drama|Romance
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
2384,Babe: Pig in the City (1998),Adventure|Children|Drama
1626,Fire Down Below (1997),Action|Drama|Thriller
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
300,Quiz Show (1994),Drama
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
2148,House (1986),Comedy|Fantasy|Horror
4313,"Man Who Cried, The (2000)",Drama
65685,Inkheart (2008),Adventure|Fantasy
7386,"Ten Commandments, The (1956)",Adventure|Drama
5637,Flirting (1991),Drama
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama
3640,"King in New York, A (1957)",Comedy|Drama
74750,[REC]² (2009),Horror|Thriller
4773,Haiku Tunnel (2001),Comedy
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
6357,High Society (1956),Comedy|Musical|Romance
2165,Your Friends and Neighbors (1998),Comedy|Drama
27373,61* (2001),Drama
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical
1068,Crossfire (1947),Crime|Film-Noir
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance
3739,Trouble in Paradise (1932),Comedy|Romance
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
3641,"Woman of Paris, A (1923)",Drama
71131,"Most Hated Family in America, The (2007)",Documentary
1020,Cool Runnings (1993),Comedy
44864,Friends with Money (2006),Comedy|Drama|Romance
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
3502,My Life (1993),Drama
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller
79057,Predators (2010),Action|Sci-Fi|Thriller
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
26965,"Boxer, The (1997)",Drama|Thriller
1307,When Harry Met Sally... (1989),Comedy|Romance
4189,"Greatest Story Ever Told, The (1965)",Drama
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
46572,Edmond (2005),Drama|Thriller
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance
4615,Last Exit to Brooklyn (1989),Drama
58309,War Dance (2007),Documentary
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1678,"Joy Luck Club, The (1993)",Drama|Romance
3072,Moonstruck (1987),Comedy|Romance
31221,Elektra (2005),Action|Adventure|Crime|Drama
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy
43679,Final Destination 3 (2006),Horror|Mystery|Thriller
3627,Carnival of Souls (1962),Horror|Thriller
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller
115617,Big Hero 6 (2014),Action|Animation|Comedy
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance
2729,Lolita (1962),Drama|Romance
5034,"Truly, Madly, Deeply (1991)",Drama|Romance
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
2926,Hairspray (1988),Comedy|Drama
1888,Hope Floats (1998),Comedy|Drama|Romance
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
3008,Last Night (1998),Drama|Sci-Fi
3213,Batman: Mask of the Phantasm (1993),Animation|Children
7060,Jesus Christ Superstar (1973),Drama|Musical
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
4200,Double Impact (1991),Action
2795,National Lampoon's Vacation (1983),Comedy
5742,First Monday in October (1981),Comedy|Drama
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance
6237,"Glenn Miller Story, The (1953)",Drama
6415,Intervista (1987),Comedy|Drama
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
3385,Volunteers (1985),Comedy
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action
50068,Letters from Iwo Jima (2006),Drama|War
2424,You've Got Mail (1998),Comedy|Romance
522,Romper Stomper (1992),Action|Drama
25996,"Star Is Born, A (1954)",Drama|Musical
106920,Her (2013),Drama|Romance|Sci-Fi
42002,"Producers, The (2005)",Comedy|Musical
5470,The Importance of Being Earnest (1952),Comedy|Romance
55830,Be Kind Rewind (2008),Comedy
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
6936,Elf (2003),Children|Comedy|Fantasy
6123,Sunless (Sans Soleil) (1983),Documentary
835,Foxfire (1996),Drama
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
3732,"Fury, The (1978)",Horror
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi
2503,"Apple, The (Sib) (1998)",Drama
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
2059,"Parent Trap, The (1998)",Children|Comedy|Romance
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller
4426,Kiss Me Deadly (1955),Film-Noir
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
6671,"Angel at My Table, An (1990)",Drama
6195,Stone Reader (2002),Documentary
40278,Jarhead (2005),Action|Drama|War
4920,"Now, Voyager (1942)",Drama|Romance
4296,Love Story (1970),Drama|Romance
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance
2041,Condorman (1981),Action|Adventure|Children|Comedy
1454,SubUrbia (1997),Comedy|Drama
2278,Ronin (1998),Action|Crime|Thriller
959,Of Human Bondage (1934),Drama
44511,Unknown White Male (2005),Documentary
2180,Torn Curtain (1966),Thriller
6020,Alice Adams (1935),Comedy|Drama
7074,"Navigator, The (1924)",Comedy
8458,To Each His Own (1946),Drama
6911,"Jolson Story, The (1946)",Musical
8813,We Don't Live Here Anymore (2004),Drama
954,Mr. Smith Goes to Washington (1939),Drama
141718,Deathgasm (2015),Comedy|Horror
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
1569,My Best Friend's Wedding (1997),Comedy|Romance
3943,Bamboozled (2000),Comedy
2620,This Is My Father (1998),Drama|Romance
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
8153,Lust for Life (1956),Drama
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
1412,Some Mother's Son (1996),Drama
1612,"Kiss Me, Guido (1997)",Comedy
27803,"Sea Inside, The (Mar adentro) (2004)",Drama
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
27822,Open Water (2003),Drama|Thriller
4020,"Gift, The (2000)",Thriller
3979,Little Nicky (2000),Comedy
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
3813,Interiors (1978),Drama
1344,Cape Fear (1962),Crime|Drama|Thriller
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
3211,"Cry in the Dark, A (1988)",Drama
1121,Glory Daze (1995),Drama
53894,Sicko (2007),Documentary|Drama
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama
2989,For Your Eyes Only (1981),Action|Adventure|Thriller
1112,Palookaville (1996),Action|Comedy|Drama
4164,"Caveman's Valentine, The (2001)",Drama
3341,Born Yesterday (1950),Comedy
58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX
4387,Kiss of the Dragon (2001),Action
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
7055,Swing Time (1936),Comedy|Musical|Romance
8938,Tarnation (2003),Documentary
288,Natural Born Killers (1994),Action|Crime|Thriller
6810,Sleeping with the Enemy (1991),Drama|Thriller
2757,Frances (1982),Drama
5116,Designing Woman (1957),Comedy
6390,Silk Stockings (1957),Musical
50514,After the Wedding (Efter brylluppet) (2006),Drama
4021,Before Night Falls (2000),Drama
3467,Hud (1963),Drama|Western
5992,"Hours, The (2002)",Drama|Romance
33677,Rock School (2005),Documentary
6981,"Ordet (Word, The) (1955)",Drama
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
5121,Stroszek (1977),Comedy|Drama
6063,May (2002),Drama|Horror
105,"Bridges of Madison County, The (1995)",Drama|Romance
725,"Great White Hype, The (1996)",Comedy
6662,"Pink Panther, The (1963)",Comedy|Crime
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance
2188,54 (1998),Drama
2990,Licence to Kill (1989),Action|Adventure|Thriller
3365,"Searchers, The (1956)",Drama|Western
6031,Imitation of Life (1959),Drama|Romance
6858,Knife in the Water (Nóz w wodzie) (1962),Drama
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1951,Oliver! (1968),Drama|Musical
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
3386,JFK (1991),Drama|Mystery|Thriller
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
941,"Mark of Zorro, The (1940)",Adventure
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary
159817,Planet Earth (2006),Documentary
4765,L.I.E. (2001),Drama
2342,Hard Core Logo (1996),Comedy|Drama
4830,Brubaker (1980),Crime|Drama
5231,Road to Morocco (1942),Comedy
2057,"Incredible Journey, The (1963)",Adventure|Children
224,Don Juan DeMarco (1995),Comedy|Drama|Romance
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama
90943,Into the Abyss (2011),Documentary
95441,Ted (2012),Comedy|Fantasy
984,"Pompatus of Love, The (1996)",Comedy|Drama
2473,Soul Man (1986),Comedy
5250,Stir Crazy (1980),Comedy
3580,Up at the Villa (2000),Drama
165103,Keeping Up with the Joneses (2016),Comedy
31116,Sergeant York (1941),Drama|War
7087,"Passage to India, A (1984)",Adventure|Drama
58154,"Other Boleyn Girl, The (2008)",Drama|Romance
3909,Woman on Top (2000),Comedy|Romance
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller
45175,Kinky Boots (2005),Comedy|Drama
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller
2670,Run Silent Run Deep (1958),War
5449,Mr. Deeds (2002),Comedy|Romance
56286,I'm Not There (2007),Drama
7487,Henry & June (1990),Drama
26350,"Passenger, The (Professione: reporter) (1975)",Drama
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy
5298,Human Nature (2001),Comedy|Romance
61024,Pineapple Express (2008),Action|Comedy|Crime
39231,Elizabethtown (2005),Comedy|Drama|Romance
7070,Red River (1948),Action|Adventure|Western
3477,Empire Records (1995),Comedy|Drama
4392,Alice (1990),Comedy|Drama|Fantasy|Romance
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
68597,Scorpio (1973),Action|Drama|Thriller
3789,"Pawnbroker, The (1964)",Drama
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
184471,Tomb Raider (2018),Action|Adventure|Fantasy
3353,"Closer You Get, The (2000)",Comedy|Romance
7285,Thirteen (2003),Drama
44972,Scary Movie 4 (2006),Comedy|Horror
82202,"Tourist, The (2010)",Drama|Thriller
4577,Casualties of War (1989),Drama|War
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
2807,Universal Soldier: The Return (1999),Action|Sci-Fi
2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
8643,"Cinderella Story, A (2004)",Comedy|Romance
1286,Somewhere in Time (1980),Drama|Romance
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
142115,The Blue Planet (2001),Documentary
1983,Halloween II (1981),Horror
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
58554,"Class, The (Klass) (2007)",Drama
53460,Surf's Up (2007),Animation|Children|Comedy
98961,Zero Dark Thirty (2012),Action|Drama|Thriller
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical
7440,Paper Clips (2004),Documentary
931,Spellbound (1945),Mystery|Romance|Thriller
5994,Nicholas Nickleby (2002),Drama|Romance
3310,"Kid, The (1921)",Comedy|Drama
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller
1514,Temptress Moon (Feng Yue) (1996),Romance
116897,Wild Tales (2014),Comedy|Drama|Thriller
6157,Daredevil (2003),Action|Crime
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller
2010,Metropolis (1927),Drama|Sci-Fi
4191,Alfie (1966),Comedy|Drama|Romance
100,City Hall (1996),Drama|Thriller
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller
8774,Sherlock Holmes: The Woman in Green (1945),Mystery
4218,River's Edge (1986),Crime|Drama
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance
2024,"Rapture, The (1991)",Drama|Mystery
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama
1586,G.I. Jane (1997),Action|Drama
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy
52952,This Is England (2006),Drama
69134,Antichrist (2009),Drama|Fantasy
5139,"Bad News Bears, The (1976)",Comedy
95067,"Thousand Words, A (2012)",Comedy|Drama
1413,"Whole Wide World, The (1996)",Drama
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
5499,Robin and Marian (1976),Adventure|Drama|Romance
5820,Standing in the Shadows of Motown (2002),Documentary|Musical
5747,Gallipoli (1981),Drama|War
42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy
80126,"American, The (2010)",Drama|Thriller
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi
58,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
55946,Lions For Lambs (2007),Drama|Thriller|War
130490,Insurgent (2015),Action|Sci-Fi|Thriller
2314,Beloved (1998),Drama
5733,"Eyewitness (Janitor, The) (1981)",Thriller
6782,Leningrad Cowboys Go America (1989),Comedy|Musical
5601,"Yearling, The (1946)",Children|Drama
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller
7753,Tuesdays with Morrie (1999),Drama
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
2882,Jakob the Liar (1999),Drama
2283,"Sheltering Sky, The (1990)",Drama
5468,20 Million Miles to Earth (1957),Sci-Fi
2697,My Son the Fanatic (1997),Comedy|Drama|Romance
35015,Duma (2005),Adventure|Drama
7357,Peyton Place (1957),Drama|Romance
25999,The Wild One (1953),Drama
6962,OT: Our Town (2002),Documentary
7896,Ride the High Country (1962),Adventure|Drama|Western
7177,Osama (2003),Drama
5799,Exodus (1960),Drama|Romance|War
1101,Top Gun (1986),Action|Romance
7894,"Duck, You Sucker (1971)",Action|Western
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller
102481,"Internship, The (2013)",Comedy
6880,"Texas Chainsaw Massacre, The (2003)",Horror
1960,"Last Emperor, The (1987)",Drama
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
3882,Bring It On (2000),Comedy
6615,Freddy vs. Jason (2003),Action|Horror|Thriller
48326,All the King's Men (2006),Drama
3362,Dog Day Afternoon (1975),Crime|Drama
3307,City Lights (1931),Comedy|Drama|Romance
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2706,American Pie (1999),Comedy|Romance
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
79677,"Two Escobars, The (2010)",Crime|Documentary
37727,Flightplan (2005),Action|Drama|Thriller
103543,"Lifeguard, The (2013)",Comedy|Drama
49772,"Painted Veil, The (2006)",Drama|Romance
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
6961,Damage (Fatale) (1992),Drama
36517,"Constant Gardener, The (2005)",Drama|Thriller
4640,Brother (2000),Action|Crime|Thriller
5113,After the Fox (Caccia alla volpe) (1966),Comedy|Crime
33421,Dear Wendy (2005),Drama
86347,Louis C.K.: Chewed Up (2008),Comedy
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
3917,Hellraiser (1987),Horror
85367,Just Go with It (2011),Comedy|Romance
6850,Leap of Faith (1992),Comedy|Drama
44204,Tsotsi (2005),Crime|Drama
3514,Joe Gould's Secret (2000),Drama
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
30825,Meet the Fockers (2004),Comedy
4784,"French Lieutenant's Woman, The (1981)",Drama
3873,Cat Ballou (1965),Comedy|Western
8530,Dear Frankie (2004),Drama|Romance
1010,"Love Bug, The (1969)",Children|Comedy
2539,Analyze This (1999),Comedy
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western
39234,North Country (2005),Drama
3481,High Fidelity (2000),Comedy|Drama|Romance
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
105197,Nebraska (2013),Adventure|Drama
937,Love in the Afternoon (1957),Comedy|Romance
5177,"Magnificent Ambersons, The (1942)",Drama|Romance
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
6070,Tokyo Decadence (Topâzu) (1992),Drama
4226,Memento (2000),Mystery|Thriller
2271,Permanent Midnight (1998),Drama
947,My Man Godfrey (1936),Comedy|Romance
31030,I Remember Mama (1948),Children|Drama
1185,My Left Foot (1989),Drama
44929,Candy (2006),Drama|Romance
6870,Mystic River (2003),Crime|Drama|Mystery
6417,Live Wire (1992),Action
6918,"Unvanquished, The (Aparajito) (1957)",Drama
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
1856,Kurt & Courtney (1998),Documentary
58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
4252,"Circle, The (Dayereh) (2000)",Drama
2021,Dune (1984),Adventure|Sci-Fi
126548,The DUFF (2015),Comedy
5254,Blade II (2002),Action|Horror|Thriller
7439,"Punisher, The (2004)",Action|Crime|Thriller
2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi
3851,I'm the One That I Want (2000),Comedy
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance
6970,Desk Set (1957),Comedy|Romance
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama
1596,Career Girls (1997),Drama
3378,"Ogre, The (Unhold, Der) (1996)",Drama
1128,"Fog, The (1980)",Horror
33834,Land of the Dead (2005),Action|Horror|Thriller
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror
3808,"Two Women (Ciociara, La) (1960)",Drama|War
3948,Meet the Parents (2000),Comedy
8724,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
2034,"Black Hole, The (1979)",Children|Sci-Fi
5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
3742,Battleship Potemkin (1925),Drama|War
